Country,Code,Year,Other sources (tonnes),Waste (tonnes),Industry (tonnes),Residential & commercial (tonnes),Transport (tonnes),Agriculture (tonnes),Forestry (tonnes),Land use sources (tonnes),Energy (tonnes)
Syria,SY,1993,347317.7,1703990.5,2161743.4,6247052.5,12240339.8,5167392.9,-1534120.9,1169.8,30322868.1
Syria,SY,1994,344193.1,1781564.1,2371994.4,5081581.5,11372696.7,5565754.3,-1534120.9,1169.8,30688066
Syria,SY,1995,361497.6,1851092.2,2333312,5481985.5,11797667.1,6010334.2,-1534120.9,1169.8,32450388.5
Syria,SY,1996,369702.9,1918596.1,2379977.8,4825670.8,12329590.4,6184354.5,-1534120.9,115.1,33780746.6
Syria,SY,1997,354176,1984221.7,2272796.3,4607264.8,12279003.1,6342168.1,-1534120.9,111.8,34062515.2
Syria,SY,1998,373470.7,2062615.1,2511725.9,5159041.2,12683276.8,6734506,-1534120.9,115.1,36580889.1
Syria,SY,1999,366813.2,2126519.3,2524523.2,5186724.8,12884340.4,6586053.5,-1534120.9,174.5,37490629.8
Syria,SY,2000,362231.7,2194041.9,2470119.8,4996576.9,13174773.2,6421493.2,-1534120.9,197.7,38161302.2
Syria,SY,2001,350262.6,2274346.3,2582561.5,5464404.2,12445770.2,5922166.9,-1550881.1,30591.9,36158413
Syria,SY,2002,349658.4,2343512.7,2491435.6,5396361.8,13027481.8,6313460.6,-1550881.1,30725,36004576.5
Syria,SY,2003,341231.1,2426368.1,2591898.6,4819638.3,12830768.8,6928908.4,-1550881.1,30854.7,35994803.1
Syria,SY,2004,348275.2,2489181.4,2475879.9,4247926.4,13265694.1,7379068.4,-1550881.1,32247.9,36383646.1
Syria,SY,2005,344391.4,2558339.4,2435577.9,4359325.7,12439587.2,8153985.7,-1550881.1,31104.2,37283871.1
Syria,SY,2006,363403.2,2626793.7,2398625.5,4265826.6,13239587.2,8716690.5,-2244800,0,39269993.2
Syria,SY,2007,353242.1,2698840.1,2551962.5,4132738.3,12589399.8,8909027.5,-2244800,0,41414560.2
Syria,SY,2008,323471.2,2771954,2624244.9,4146230.6,11506557.9,7996006.2,-2244800,0,38900489.4
Syria,SY,2009,371842.9,2851688.4,2676315.9,3327905.7,9842694.7,7535245.4,-2244800,0,38153719.6
Syria,SY,2010,383950.2,2800792.2,2936695,3052391.6,9382736.8,6386532.7,-2244800,0,40068027.9
Thailand,TH,1990,1222639.9,9191110.3,12283645.2,12012431,27428564.5,55795420.7,9900000,2832100.6,56090715.5
Thailand,TH,1991,1211728.3,9559682,12899022.2,12187484.7,28442747.3,57817183.6,9900000,2832100.6,65431131.5
Thailand,TH,1992,1487300.2,9980548.4,14148710.7,12617522,30113237.5,59280661.3,9900000,2832100.6,71153810.3
Thailand,TH,1993,1409079.7,10268825.9,15986341.3,11793004.1,35426729.8,60319493,9900000,2832100.6,78724709.8
Thailand,TH,1994,1437580.5,10604227.4,17651782,11894148.1,39620539.4,60332360.8,9900000,2832100.6,87225089.2
Thailand,TH,1995,1682296.5,10959301,19566932.1,12200775.3,46918453.5,58459832.6,9900000,2832100.6,98633578.8
Thailand,TH,1996,1605685.8,11460845.8,21846540.5,13348017.6,51231829,57862455.3,9900000,2655966.3,110423856.6
Thailand,TH,1997,1587796.4,12050001.8,21364218.8,16307269.5,50917149.4,58383873.1,9900000,2630536.8,112359067.5
Thailand,TH,1998,1658494.8,12374822.9,14664258,15988440.5,45480158,55925770.5,9900000,4896567.3,105197272.2
Thailand,TH,1999,1493812.4,12685611.1,15988113.4,16913961.7,45367251.9,57334812.4,9900000,3216089.8,110464986.4
Thailand,TH,2000,1393476.2,13250529.2,16220952,17105499.9,44220850.8,55679595.2,9900000,2396620.7,113426368
Thailand,TH,2001,1412895.1,13473743.5,17346227.1,17504155.1,45439064.3,56792885,2933333.3,48785484.6,116974090
Thailand,TH,2002,1499500.6,13929855.5,19184507.7,18184156.5,48073576.6,55866125.7,2933333.3,49887970.5,122524140.9
Thailand,TH,2003,1528306.1,14154549.1,20363443.1,19367055,51337459.7,59908266.5,2933333.3,49795412.1,130675252.6
Thailand,TH,2004,1805005.4,14325201,21934933,20094389.1,55320567.5,59162303.4,2933333.3,52722317,145063056.7
Thailand,TH,2005,1715486.1,14596377,23241733.1,19264252.7,56515872.4,59770640.9,2933333.3,52038920.6,148282186.7
Thailand,TH,2006,1591776.8,14829573.5,23812715.1,19857513.6,54210824.5,60134318.6,-2200000,17794109.3,151217971.8
Thailand,TH,2007,1791507.4,15113398.2,22195286.8,20883205.9,54570394.9,63969065.6,-2200000,20234342.5,146621592.1
Thailand,TH,2008,1701928.5,15407263.6,22122033.4,21359838.1,52301385.3,63929122.8,-2200000,18682697.8,155659706.3
Thailand,TH,2009,1940774.5,15645310.2,19999145.4,21902963.8,55744851.1,67410763,-2200000,18045709.5,150041530.3
Thailand,TH,2010,4228745.3,15113438.8,19984710,22516992.8,56501888.7,70795591.3,-2200000,18893593.4,168330866.1
Tunisia,TN,1990,75285.9,1175242.8,2900228.8,2574593.5,2491469.8,3374234.1,-660000,107058.3,8521725.3
Tunisia,TN,1991,81384.2,1219540,2876891.8,2752912.4,2563993.9,3621626.2,-660000,107152.6,8859355.3
Tunisia,TN,1992,82404.8,1263846.8,2777128.5,2863961.5,2638592.6,3652363.4,-660000,107241.3,9808605.3
Tunisia,TN,1993,86493.8,1304648.8,2852091.8,3234247.5,2964008.1,3818764.7,-660000,107324.9,9688777.2
Tunisia,TN,1994,84846.7,1338837.9,2830752.8,3333317.5,3099329.3,3485446.7,-660000,107403.9,9771541.3
Tunisia,TN,1995,85448.2,1380145.5,3091517.7,3478951,3200399.1,3407444.5,-660000,107478.7,9910579.4
Tunisia,TN,1996,89664.8,1417539.7,2865409.4,3625669.9,3322508.7,3953611.4,-660000,106512.7,10779122.9
Tunisia,TN,1997,91689.8,1452168.1,2731111.9,3688975.8,3513771.2,3700497.4,-660000,106539.2,11602363.9
Tunisia,TN,1998,94835.2,1490608.1,2779840.6,3744817.1,3613472.2,3949100,-660000,106733.5,12441722
Tunisia,TN,1999,99169.1,1524972.3,2894415.9,3870942.6,3844811,4089586.5,-660000,106757.2,13116081.6
Tunisia,TN,2000,102726.4,1557770.3,3309764.8,4006526.5,4029462.4,4177778.6,-660000,110419.5,13560736.8
Tunisia,TN,2001,105192.3,1591222.5,3274756.6,4113906.7,4130000,4157217.4,-440000,0,14362243.5
Tunisia,TN,2002,111950.5,1617315,3283314.3,4052102.2,4474088.1,3957331.8,-440000,0,14362000.8
Tunisia,TN,2003,106554.4,1654587.1,3256402.7,4170463.8,4407998.9,4065985.6,-440000,0,14368271.6
Tunisia,TN,2004,106584.2,1688890.6,3495691.2,4448670.7,4410000,4087473.4,-440000,0,14724562
Tunisia,TN,2005,101221.4,1724294.1,3486210.5,4514530.4,4593250.4,4267888.7,-440000,197.7,14016968.6
Tunisia,TN,2006,103463.8,1761271.8,3572459.7,4291590.6,4562342.2,4309339.7,-513333.3,13143.9,15139276.8
Tunisia,TN,2007,107694.7,1050085.3,3490899.7,4322732.6,4809376.9,4279857.1,-513333.3,13733.9,15868524.2
Tunisia,TN,2008,109727,1029306.9,3680936.5,4446858.9,4915397.7,4256978.4,-513333.3,13161.2,16902080.4
Tunisia,TN,2009,118947,1032195.1,3643061.6,4000103,6034488.1,4478418.9,-513333.3,13169.4,17185969.2
Tunisia,TN,2010,124170.5,1032808.1,3969135.4,3959419.3,6372515.2,4296189.8,-513333.3,13177.4,17930299.7
Turkey,TR,1990,1015089.7,12875057.7,18846151.3,32144825,28433638.5,41706112.4,-21475666.7,12398,81872260.2
Turkey,TR,1991,1002040.7,13247524.7,20770522.2,32181087.9,27116821.5,39475253.9,-21475666.7,12398,84629808.6
Turkey,TR,1992,1036277.5,14077473.8,22782089.7,34404187.1,27686496,40779317.5,-21475666.7,12398,87505284.6
Turkey,TR,1993,1127994.7,15072670.6,23493781.6,34666271.2,32953031.3,41521264.5,-21475666.7,12398,86075210.5
Turkey,TR,1994,1072102.8,16320624.9,22614121.3,31120652.5,32015458.4,38619679.8,-21475666.7,12398,89968312
Turkey,TR,1995,1168134.5,17806505.4,25767193.8,36305766.7,35979457.1,38425214.4,-21475666.7,12398,94806994.4
Turkey,TR,1996,1256048.1,19304936.6,25617378.1,36473420.1,37812383.7,38253762,-21475666.7,12861,108558287.2
Turkey,TR,1997,1268415.3,20778879.3,25594495.8,38362996.6,35134969.9,38155011.6,-21475666.7,8594,120007904.8
Turkey,TR,1998,1284168.5,22674363.5,26315870.9,35069431.2,32455805.3,38589704.7,-21475666.7,14417.8,128020604.9
Turkey,TR,1999,1312159.6,24337039.7,25305910.1,34552120.4,34050277.2,38537156.2,-21475666.7,12987,126663128.9
Turkey,TR,2000,1466711,26169221.2,26278327.6,37722629.6,35532333,37889936.4,-21475666.7,6894.4,143365251.1
Turkey,TR,2001,1399060.3,27878828.8,27010912.2,33950860.9,33950073.2,35183321.5,-29905333.3,3961.7,128615744.6
Turkey,TR,2002,1469039.8,29459655.2,28772402.3,36890487,36250119.3,34504366.2,-29905333.3,1201.9,133944028.6
Turkey,TR,2003,1501993.8,31096179.5,29487772.6,39657408.4,36150780.2,34533632.4,-29905333.3,4087.8,142105583.6
Turkey,TR,2004,1496745.6,32713338.4,31940370.7,43416910.8,36109675.8,34453241.2,-29905333.3,5853.3,143143045.1
Turkey,TR,2005,1511695.3,34073719,34398176.7,46792593.7,37305176.9,35055965.6,-29905333.3,9413.5,147869493.9
Turkey,TR,2006,1586039.4,35650159.7,35922894.3,50292107.5,41914725.3,35958103.4,-54934000,4766360.2,165626924
Turkey,TR,2007,1678196.2,37029919.7,37076614.2,54340353,47647589.9,35823879.3,-54934000,4847462.4,181280557.1
Turkey,TR,2008,1503556,38561028.9,38313589,67500400,46419316.5,34009324.5,-54934000,4904443.4,158434433.9
Turkey,TR,2009,2500625.9,39623619.2,41635834.2,63558724.9,46044459.6,36252897.1,-54934000,4927350.1,158771908.3
Turkey,TR,2010,1937542.4,40778016.7,46287610.7,66204125.5,45090257.1,34863876,-54934000,4989324.9,169907488.3
Tanzania,TZ,1990,1476452.1,2586586.7,409287.3,2161404.3,699777.8,30102737.5,173173000,237920415.7,1541315.7
Tanzania,TZ,1991,1077389.2,2691154.9,574800.7,2206882.6,653461.9,30292885.3,173173000,237920418.7,1574016.6
Tanzania,TZ,1992,2170792.9,2792900.1,411666.6,2217907.2,682665.9,30305183.1,173173000,237920421.7,1591251.5
Tanzania,TZ,1993,840508.9,2917627.3,444740.1,2182108.3,711667.9,30620256.2,173173000,237920424.7,1726613.5
Tanzania,TZ,1994,1136171.4,3033855.1,326926.6,2264845.9,711667.9,30669884.5,173173000,237920427.9,1930956.6
Tanzania,TZ,1995,1203072.4,3173724.8,469369.5,2722220.2,892538.4,33589414.4,173173000,237920431,2067345.8
Tanzania,TZ,1996,909087.1,3295136.1,700991.8,2883489.9,1198946.2,31559370.2,173173000,250666641.6,1918736.4
Tanzania,TZ,1997,837830.5,3415496,619259.4,2760405.7,782792.6,31259758.4,173173000,236670536.9,2285560.2
Tanzania,TZ,1998,1515226.8,3548051,453000.8,2615401.3,1369516,34438423.5,173173000,250435204.8,1904250.8
Tanzania,TZ,1999,664022.9,3678012.1,476654.6,2577620.2,983588.9,35298866.4,173173000,244711411.1,2453495.3
Tanzania,TZ,2000,988442.1,3810841.4,475262.3,2593889.2,1240000,32732618.4,173173000,222244362.3,2932359.2
Tanzania,TZ,2001,1157803.9,3954664.7,502013.5,2736387.4,1690000,36490442.4,173176666.7,247287362,2870874.9
Tanzania,TZ,2002,966098.4,4094658.6,554795,2768662.5,2150000,35816986.7,173176666.7,226897649.3,3102308.3
Tanzania,TZ,2003,1210088.2,4237625.5,618407.6,2794338.5,2300000,40044230.2,173176666.7,248624355.6,3313274.6
Tanzania,TZ,2004,925045.4,4376292.6,653949.5,2885228.4,2470000,39042341.8,173176666.7,245488969.6,3665226.1
Tanzania,TZ,2005,1207461.9,4511664.7,686422.3,2953961.7,2700000,40848337.9,173176666.7,259102758.3,4034498.2
Tanzania,TZ,2006,181385.3,4650468.8,708555.5,3033032.4,2880000,38124142.1,173169333.3,228093014.6,4310141.1
Tanzania,TZ,2007,115790.5,4790645.5,736776.3,3110779.3,3070000,40248378.5,173169333.3,241360297.9,4467427.2
Tanzania,TZ,2008,144306.2,4731854.4,764897.1,3190988.1,3160000,41794923.2,173169333.3,240456714.2,4623701.2
Tanzania,TZ,2009,175356.1,4878077.9,766021.8,3151485.2,2840000,42522679.6,173169333.3,232715400.1,5278041.7
Tanzania,TZ,2010,176528.3,5027846.2,834147,3238851,2910000,44454745.3,173169333.3,233357227.6,6087241.6
Ukraine,UA,1992,2070141.3,10816996.1,53108794.9,66041663.7,41229278.1,75477830.9,-59766666.7,13721232.7,533341829.6
Ukraine,UA,1993,1827591.1,10655275.3,41577745.7,67346300.6,35591582.7,69402364.8,-59766666.7,13721232.7,468102456.5
Ukraine,UA,1994,1515158.9,10584603.6,34651673.3,63189494,32307335,66259114.4,-59766666.7,13721232.7,383306862.4
Ukraine,UA,1995,1484428.7,10528903.5,31075546.2,62855840.6,33358639.4,60721119.4,-59766666.7,13721232.7,386378630.8
Ukraine,UA,1996,1265839,10448651.1,30766395.2,63534096.5,30100256.5,53718434.3,-59766666.7,13545112.8,330895107.5
Ukraine,UA,1997,1303001.8,10370928.6,32520715.1,55253085.4,36016243.5,49252996.1,-59766666.7,13478344.8,316929790.6
Ukraine,UA,1998,1243866.1,10350030.6,30819106.1,48580018.2,33597930.8,42340996.6,-59766666.7,13494261.4,312773673.9
Ukraine,UA,1999,1171178.8,10406648.3,32054108.7,50826165.5,28042699.9,39400622,-59766666.7,13411544.6,313874515
Ukraine,UA,2000,1145783.5,10456942.7,36148225.5,48718598.6,27379766.6,37157971.8,-59766666.7,13009939.2,304876759.2
Ukraine,UA,2001,1232381.3,10574546.8,36442035.9,47321103,28944253.5,35223359.5,-36300000,13807104.9,300627775.1
Ukraine,UA,2002,1240407.7,10729391.1,37397413.7,48822345.6,30183390.3,35791521.2,-36300000,15425142.2,296770468.3
Ukraine,UA,2003,1213417.3,10842435.3,41258810,52800060.6,32598847.1,33635062.8,-36300000,14109812.1,313523455.5
Ukraine,UA,2004,1153663.6,10892096.3,42101625.2,52689689.3,31309623.2,31636357.2,-36300000,13537993.9,287323626.4
Ukraine,UA,2005,1144698.6,10951031.9,43991543.9,51249922.2,30722440,29629327.7,-36300000,13187383.8,265159671
Ukraine,UA,2006,1091356.3,11105218.7,47978348.5,52990872,30457574.7,29068310.2,-34100000,16829793.3,261324909.4
Ukraine,UA,2007,1129388.6,11206435.9,47868067.3,47641007.9,32374319.1,28717166.9,-34100000,18131042.4,278190146.2
Ukraine,UA,2008,1113767.2,11334676.3,45031440.7,47205444.7,33256979.6,29730903.1,-34100000,17196286.5,272882155.3
Ukraine,UA,2009,1117732.8,11438950.9,31727176,40064029.5,29729969.4,27286548.9,-34100000,17363312.9,232921667.5
Ukraine,UA,2010,988219.5,11704584,38864467.5,42219736.6,29506684.1,27511436.4,-34100000,16293905,248923523.5
Uganda,UG,1990,471092.4,1581598.4,72751.4,2734035.3,390538.9,10630302.4,11586666.7,20749919.9,1235527.8
Uganda,UG,1991,324322.3,1628645.4,74452.4,2829031.1,420227.6,10988712.3,11586666.7,20751263.3,1288315
Uganda,UG,1992,411319.4,1682780.6,81187.8,2883377.6,397432.5,11158530.4,11586666.7,20752657.4,1324145.8
Uganda,UG,1993,365665.1,1733733.6,89249,2945961.9,417167.2,11441236.2,11586666.7,20754105.3,1347346.6
Uganda,UG,1994,358963.9,1791381.3,87621.4,3026340.7,416074.8,11169476.7,11586666.7,20755610.2,1429529.7
Uganda,UG,1995,422677.8,1849347.9,106840,3073250.1,435394.9,11389830.1,11586666.7,20757175.4,1446369.9
Uganda,UG,1996,406854.2,1901999.7,152160.1,3090003.2,432944.2,11379654.1,11586666.7,21040573.3,1485869.8
Uganda,UG,1997,415759.9,1970820.1,164661.3,3155649.8,451458.6,12026938,11586666.7,20962902.7,1525257.2
Uganda,UG,1998,309972.1,2060093.9,218573.9,3141793.5,536029.1,12915785.7,11586666.7,21976583.5,1603313.6
Uganda,UG,1999,376413.8,2139545.6,231865.5,3179380.7,562664.7,12271874.5,11586666.7,21669535.6,1644104
Uganda,UG,2000,322891.4,2215958.3,242763.6,3216243.4,522581.6,12394367,11586666.7,21335852.6,1664971.1
Uganda,UG,2001,292736.3,2308603.2,271104.1,3255358,585186.3,12870085.3,11513333.3,18899956.5,1730927.3
Uganda,UG,2002,246612,2400206.1,302661.7,3305963.8,574206.5,13144756,11513333.3,21278321.4,1778830.7
Uganda,UG,2003,364371.2,2478290.9,303218.2,3387739.4,621730.1,15056143,11513333.3,21828201.4,1842222.7
Uganda,UG,2004,248714.5,2563630.4,324861.1,3414435,643089.4,14455685.5,11513333.3,23661738.9,1897536.8
Uganda,UG,2005,551315.9,2651252.7,354492.1,3469401.7,681753.1,16699379,11513333.3,20922474.5,1954942.9
Uganda,UG,2006,413094.8,2738121.3,353199.6,3493576.2,720165.1,13903211.2,17233333.3,26890055.1,2018941
Uganda,UG,2007,1953269.1,2826491,360913.1,3583231.9,753802.9,16697416.4,17233333.3,25676854.9,2079390.1
Uganda,UG,2008,1008328.6,2915516.1,360616.2,3640404.5,791827.3,21985533.2,17233333.3,26716448.5,2143837.3
Uganda,UG,2009,1160666.2,3005567,363293.4,3697753.8,828851.7,21298068.3,17233333.3,29007842.3,2209578.3
Uganda,UG,2010,1313003.8,3081570.8,394071.2,3754300,865976.1,22794489.8,17233333.3,26599631.6,2276608.2
United States,US,1990,34062302.9,214354943.6,289426506.7,627225965.1,1436332002,334890215.3,-463100000,207918199,3087840810
United States,US,1991,33039196.4,209617361.4,290120656.8,635953904.7,1408816789,334669231.1,-463100000,208437565.5,3072052011
United States,US,1992,32872264.8,205092589.2,297380965.4,629857218.8,1440176977,342180816.6,-463100000,208956559.1,3129000653
United States,US,1993,32945475.5,199249902,299526810.6,645314309.3,1463912299,346270910.4,-463100000,209475180.3,3230741037
United States,US,1994,32982743.4,193358814.8,313692926.8,636143965.5,1517126689,350831758,-463100000,209993429.5,3258366149
United States,US,1995,32206048.7,182799818.7,325446630.3,641024021.4,1548345355,352826054.2,-463100000,210511307,3216972496
United States,US,1996,32766023.5,174474148.4,340738190.7,678841670.1,1588066955,356808061.9,-463100000,201374674.1,3324325029
United States,US,1997,33419978.7,163263141.5,347204492,661478100.8,1613213555,353167387.2,-463100000,186395255.2,3455277109
United States,US,1998,33781656.1,153500827.1,354213073.2,605721364.3,1651694556,353296894.7,-463100000,195616282.8,3541956771
United States,US,1999,34020921.3,147526827.7,370393171,621745615.9,1697845724,351483513.8,-463100000,218705075.5,3515217699
United States,US,2000,33891370.8,141019710.1,364725646.6,653804693,1727628510,344108204.5,-463100000,195970311.3,3609568524
United States,US,2001,32517345.1,135604144.8,354536254.8,638993053,1727866288,344272843.3,-500133333.3,148763477.4,3524367814
United States,US,2002,31732991.5,137151138.5,379514761.3,636705301,1781947389,343894338,-500133333.3,152837217.7,3530940679
United States,US,2003,31487686,142591067.2,388593782.7,655618577,1801696920,348236272.1,-500133333.3,170437059.1,3541716565
United States,US,2004,30891286.3,140224529.6,416165760.9,651610595,1818217000,349996104.6,-500133333.3,217711434.3,3571769100
United States,US,2005,30424518.7,141790617.3,430387388,632732936,1834084334,349136370.6,-500133333.3,190357783.3,3564410281
United States,US,2006,29508464.9,142876239,449021077.9,580906441,1827289958,351987279.9,-494266666.7,142537460.8,3526542403
United States,US,2007,29416389,141616704.7,470291241.5,607694846,1821656599,355187459.9,-494266666.7,242244157.4,3578683425
United States,US,2008,27271248.6,140837890.1,472943977.8,614031060,1714319455,353540461.1,-494266666.7,128631289.7,3526319377
United States,US,2009,26871414.6,130060041,473308380.9,601672357,1638629158,348035747,-494266666.7,162572833.1,3200743053
United States,US,2010,26308541.7,127917585,521322386,597502719,1649161239,349851128.9,-494266666.7,139039586,3365277970
Uzbekistan,UZ,1992,303260.8,3150425.5,6382884.1,56793131.1,6812490.9,15074026.1,-2273333.3,130887.2,67700885.7
Uzbekistan,UZ,1993,295166.5,3205907.5,5629379.2,59458627.6,6221765.3,14781902.1,-2273333.3,137314.7,67205759
Uzbekistan,UZ,1994,276525.1,3262858,4758493.3,59076619.2,6169876.3,15077054.8,-2273333.3,143672.8,62663901.6
Uzbekistan,UZ,1995,255589.5,3334142.6,4209697.8,38490192.9,7379079,15159340.4,-2273333.3,149962.7,71105104.5
Uzbekistan,UZ,1996,298351.2,3445078.5,4309906.8,38392155.2,9540679,14123882.8,-2273333.3,163914.5,71445676.6
Uzbekistan,UZ,1997,296854.5,3435746.8,4277412.9,41766144.8,9672934.9,16708889.5,-2273333.3,165625,69460990.6
Uzbekistan,UZ,1998,329465.3,3498277.8,4079058.2,45680989.7,10434589.6,16574613.4,-2273333.3,171957.3,81802234.8
Uzbekistan,UZ,1999,331893.5,3534666,4336320.3,46790178.5,10635504.2,16588973.1,-2273333.3,175515.5,81812641
Uzbekistan,UZ,2000,328993.3,3602285.1,4024536.2,46224456.4,10486663.8,16431113.4,-2273333.3,199434.4,81764383.8
Uzbekistan,UZ,2001,324000.9,3654148.8,4012179.2,46822983.6,10390105.2,15855451.9,-2566666.7,374276.7,84758348.7
Uzbekistan,UZ,2002,341448.1,3748656.6,4223388.4,48702401.9,10228997.1,12743637.5,-2566666.7,206348.1,89729701.8
Uzbekistan,UZ,2003,339327.4,3843311.3,4784046.2,45863844.6,11052841.1,13957738.1,-2566666.7,164180.4,87163844.9
Uzbekistan,UZ,2004,324774,3920493.9,5117434.7,44876315.5,10395010.5,14473235,-2566666.7,170946.2,85295910.6
Uzbekistan,UZ,2005,298304.6,3984764.4,5185677.7,42689100,8907993.5,15179401.4,-2566666.7,176622.7,84217397.7
Uzbekistan,UZ,2006,285647.9,4052926.7,5614567.2,44603479.6,8721143.7,19677680.3,-1320000,241969,87231072.3
Uzbekistan,UZ,2007,285607.6,4119561.3,6151541.3,45104251.2,8544005.3,19759821.5,-1320000,290366.9,85650721.8
Uzbekistan,UZ,2008,309010,4190390.8,6242494.7,46283604.5,10598853,20622585.7,-1320000,290075.9,91376260.7
Uzbekistan,UZ,2009,290996.9,4263465.8,6365655,37315043.5,11044976.2,22100060.4,-1320000,251068.3,87793356.5
Uzbekistan,UZ,2010,282589.1,4339083.9,6763623.2,36000348.1,9887953.3,23495914.6,-1320000,256237.3,87116461.9
Venezuela,VE,1990,778394,4251339,7995919.3,5565746.3,28557148.2,27801770.1,106152529.5,132854402.5,89661319.7
Venezuela,VE,1991,757822.3,4396255.5,7820700.3,4649272.1,30256725.1,28625865.6,106152529.5,132965294.5,88892114.4
Venezuela,VE,1992,778858,4516300.8,7725989.6,5957096.6,29782086.1,28647636.2,106152529.5,133077419,91150146.5
Venezuela,VE,1993,850521.4,4643059.2,7960532.7,5743063.2,31916959,28126619.5,106152529.5,133190796.5,96966272.5
Venezuela,VE,1994,699935.7,4766206.1,7098265.3,5284178.9,32400062.7,28923077.6,106152529.5,133305448.1,99263092.7
Venezuela,VE,1995,755641.3,4912660.4,8867369,5937878.6,33492861.6,29216000.1,106152529.5,133421395.6,107730249.8
Venezuela,VE,1996,795317.7,4976542.2,9132512.5,5966122.7,34832202.4,29281953,106152529.5,133601305,116327917.1
Venezuela,VE,1997,810988.3,5123569.8,9227145.9,5177801.5,32502926.8,29591087.2,106152529.5,133555979.6,128197871.5
Venezuela,VE,1998,1085131.7,5212516.7,8765915.1,5174588.4,33299367.1,30118562.9,106152529.5,136776996.6,134166041.9
Venezuela,VE,1999,703066,5334121.7,8574514.8,7201892.8,33242864.8,30124816.1,106152529.5,134033785.6,112834119.4
Venezuela,VE,2000,862624.9,5644592.8,8799895.3,6922616.4,34168429.7,31310791.6,106152529.5,133917336.3,122880438.6
Venezuela,VE,2001,1118449.9,5894016.5,9170030.7,7226187.4,36791451.4,31846634.1,110599026,139460080.8,125057894.2
Venezuela,VE,2002,930299.5,5916498.6,8220904.2,6978436.4,35709505.7,32683280.5,110599026,130200404.3,118448465.7
